seascape;village;years_village;age;education_level;religion;hh_head;gender;social_network;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_hh;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;mgmt_community.benefits_domain_1;mgmt_community.benefits_category_1;mgmt_community.costs_domain_1;mgmt_community.costs_category_1;mgmt_community.impact;mgmt_community.effect_yn_2;mgmt_support;participation;fairness_decision_making;conflict_frequency;life_satisfaction_2;life_satisfaction_causes_1_domain;life_satisfaction_causes_1_category;life_satisfaction_causes_2_domain;life_satisfaction_causes_2_category;life_satisfaction_causes_3_domain;life_satisfaction_causes_3_category;type_mgmt
Southwest;Andravona;35;35;NA;Catholic;yes;male;1;8;fishing_gleaning;yes;2;trust_more_people;trust_all;about_half_half;trust_more_people;trust_all;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;less_than_once_year;worse;economy;livelihoods;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;25;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;about_half_half;trust_more_people;trust_more_people;about_half_half;economy;livelihoods;NA;NA;very_good;yes;supportive;passive;fair;no_conflict;worse;economy;livelihoods;health;food security;NA;NA;mpa
Southwest;Andravona;45;45;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_all;economy;livelihoods;NA;NA;neutral;yes;supportive;active;fair;no_conflict;worse;economy;livelihoods;NA;NA;NA;NA;mpa
Southwest;Andravona;20;20;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_all;NA;NA;economy;livelihoods;bad;yes;unsupportive;active;neither;weekly;worse;economy;livelihoods;health;connection to nature;NA;NA;mpa
Southwest;Andravona;38;38;primary_completed;Protestant;no;female;1;11;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;about_half_half;trust_more_people;trust_all;NA;NA;NA;NA;NA;NA;supportive;active;fair;less_than_once_year;worse;economy;livelihoods;economy;employment;NA;NA;mpa
Southwest;Andravona;18;18;NA;Catholic;yes;male;NA;3;fishing_gleaning;yes;1;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;yes;supportive;not_involved;don_t_know;no_conflict;better;economy;livelihoods;economy;material wealth;NA;NA;mpa
Southwest;Andravona;20;51;some_primary;Protestant;yes;male;1;5;fishing_gleaning;yes;1;about_half_half;trust_more_people;trust_all;about_half_half;trust_more_people;NA;NA;governance;rights and access;bad;yes;unsupportive;active;unfair;NA;NA;economy;livelihoods;health;connection to nature;NA;NA;mpa
Southwest;Andravona;NA;50;some_secondary;Protestant;yes;male;2;5;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;economic wealth;NA;NA;good;yes;supportive;active;fair;no_conflict;better;economy;livelihoods;NA;NA;economic;livelihoods;mpa
Southwest;Andravona;0;53;some_primary;Catholic;yes;male;1;2;fishing_gleaning;yes;1;trust_more_people;trust_more_people;about_half_half;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;neutral;yes;supportive;active;fair;no_conflict;better;economy;employment;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;40;some_primary;Protestant;no;female;0;6;fishing_gleaning;yes;3;trust_more_people;trust_more_people;about_half_half;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;not_involved;don_t_know;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;54;NA;NA;yes;male;0;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;not_involved;don_t_know;weekly;better;economy;employment;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;34;primary_completed;Catholic;no;female;2;7;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;a_lot_worse;economy;employment;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;51;some_middle_school;Protestant;yes;male;1;7;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;about_half_half;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;better;economy;livelihoods;economy;livelihoods;NA;NA;mpa
Southwest;Andravona;57;57;primary_completed;Catholic;yes;male;NA;9;fishing_gleaning;yes;3;NA;NA;trust_more_people;NA;NA;economy;livelihoods;NA;NA;good;yes;supportive;not_involved;fair;no_conflict;a_lot_worse;economy;economic wealth;economy;livelihoods;health;connection to nature;mpa
Southwest;Andravona;NA;49;some_primary;Protestant;yes;female;3;5;fishing_gleaning;yes;3;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;a_lot_worse;economy;livelihoods;economy;economic wealth;NA;NA;mpa
Southwest;Andravona;36;36;some_secondary;Protestant;yes;male;1;5;fishing_gleaning;yes;2;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;economy;livelihoods;NA;NA;neutral;yes;supportive;active;fair;monthly;worse;economy;economic wealth;economy;employment;NA;NA;mpa
Southwest;Andravona;32;32;some_primary;Protestant;no;female;1;10;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;about_half_half;trust_more_people;trust_all;economy;livelihoods;governance;rights and access;good;yes;supportive;active;fair;less_than_once_year;worse;economy;employment;economy;livelihoods;NA;NA;mpa
Southwest;Andravona;20;20;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_all;economy;livelihoods;governance;rights and access;good;yes;supportive;active;fair;no_conflict;worse;economy;employment;economy;livelihoods;NA;NA;mpa
Southwest;Andravona;6;21;some_middle_school;Catholic;no;female;NA;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;governance;rights and access;NA;NA;very_good;yes;very_supportive;active;fair;more_than_once_year;worse;economy;employment;health;connection to nature;NA;NA;mpa
Southwest;Andravona;8;22;some_middle_school;Catholic;yes;female;1;3;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;passive;fair;no_conflict;better;governance;empowerment and agency;governance;rights and access;NA;NA;mpa
Southwest;Andravona;21;21;primary_completed;Catholic;yes;male;0;3;fishing_gleaning;yes;1;trust_more_people;trust_all;about_half_half;about_half_half;trust_all;economy;livelihoods;economy;economic wealth;good;yes;supportive;passive;fair;no_conflict;worse;health;food security;economy;employment;NA;NA;mpa
Southwest;Andravona;NA;60;some_primary;Catholic;yes;male;NA;3;fishing_gleaning;yes;2;trust_all;about_half_half;trust_more_people;trust_more_people;about_half_half;economy;livelihoods;NA;NA;very_good;yes;supportive;passive;fair;no_conflict;worse;health;food security;economy;economic wealth;health;connection to nature;mpa
Southwest;Andravona;NA;52;NA;NA;yes;male;0;8;fishing_gleaning;yes;2;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;not_involved;don_t_know;weekly;better;health;food security;economy;economic wealth;NA;NA;mpa
Southwest;Andravona;26;26;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;2;trust_more_people;about_half_half;distrust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;very_supportive;passive;fair;no_conflict;no_change;health;food security;health;emotional health;NA;NA;mpa
Southwest;Andravona;20;33;primary_completed;Protestant;yes;male;1;8;fishing_gleaning;yes;1;NA;NA;about_half_half;NA;NA;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;better;health;emotional health;NA;NA;NA;NA;mpa
Southwest;Andravona;8;24;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;distrust_more_people;about_half_half;about_half_half;distrust_more_people;economy;livelihoods;NA;NA;neutral;yes;supportive;passive;fair;no_conflict;no_change;health;emotional health;NA;NA;NA;NA;mpa
Southwest;Andravona;21;21;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;about_half_half;distrust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;passive;fair;no_conflict;no_change;health;emotional health;NA;NA;NA;NA;mpa
Southwest;Andravona;25;48;some_middle_school;Catholic;yes;female;1;6;fishing_gleaning;yes;2;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_all;economy;livelihoods;NA;NA;good;yes;supportive;passive;fair;no_conflict;worse;health;connection to nature;NA;NA;NA;NA;mpa
Southwest;Andravona;32;45;some_middle_school;traditionnelle;yes;male;1;4;fishing_gleaning;yes;1;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;worse;health;connection to nature;economy;livelihoods;economy;employment;mpa
Southwest;Andravona;45;45;some_primary;traditionnelle;yes;male;0;13;fishing_gleaning;yes;1;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;economy;livelihoods;governance;rights and access;neutral;yes;supportive;passive;fair;daily;NA;health;connection to nature;economy;livelihoods;NA;NA;mpa
Southwest;Andravona;NA;23;some_primary;NA;yes;male;NA;7;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;neutral;passive;fair;no_conflict;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;26;51;some_primary;NA;yes;male;NA;4;fishing_gleaning;yes;2;trust_more_people;about_half_half;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;not_involved;don_t_know;no_conflict;worse;health;emotional health;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;56;NA;NA;no;female;0;4;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;economic wealth;economy;livelihoods;neutral;yes;supportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;52;some_primary;6;yes;male;0;11;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;economy;livelihoods;neutral;yes;supportive;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;28;some_primary;FLM;yes;male;1;4;fishing_gleaning;yes;1;trust_more_people;about_half_half;distrust_more_people;trust_more_people;about_half_half;economy;livelihoods;NA;NA;good;yes;supportive;passive;don_t_know;less_than_once_year;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;27;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_all;about_half_half;trust_more_people;trust_all;about_half_half;economy;livelihoods;NA;NA;very_good;yes;very_supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;6;27;some_middle_school;Catholic;yes;male;NA;2;fishing_gleaning;yes;1;trust_more_people;distrust_more_people;about_half_half;about_half_half;distrust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;22;some_primary;NA;yes;male;0;3;fishing_gleaning;yes;3;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;economy;livelihoods;good;yes;supportive;active;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;12;42;NA;NA;yes;male;0;5;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;bad;yes;neutral;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;19;some_middle_school;Catholic;yes;female;1;2;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;governance;rights and access;NA;NA;good;yes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;0;55;some_primary;Catholic;no;female;0;8;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;social;social capital and cohesion;NA;NA;good;yes;supportive;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;NA;some_middle_school;Protestant;yes;male;2;8;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;very_good;yes;very_supportive;active;very_fair;less_than_once_year;a_lot_worse;social;social capital and cohesion;health;food security;NA;NA;mpa
Southwest;Andravona;9;32;some_primary;Catholic;no;female;1;5;fishing_gleaning;yes;2;trust_more_people;about_half_half;trust_more_people;trust_more_people;about_half_half;governance;rights and access;NA;NA;very_good;yes;very_supportive;not_involved;fair;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;mpa
Southwest;Andravona;25;50;some_primary;Catholic;yes;male;1;7;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_all;governance;rights and access;governance;rights and access;neutral;yes;supportive;active;fair;less_than_once_year;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;32;32;some_secondary;Protestant;yes;male;NA;8;fishing_gleaning;yes;1;distrust_more_people;trust_all;trust_more_people;trust_more_people;trust_all;governance;rights and access;NA;NA;neutral;yes;supportive;active;fair;daily;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;35;35;NA;Catholic;yes;male;1;8;fishing_gleaning;yes;2;trust_more_people;trust_all;about_half_half;trust_more_people;trust_all;governance;rights and access;NA;NA;good;yes;supportive;active;fair;less_than_once_year;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;25;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;about_half_half;trust_more_people;trust_more_people;about_half_half;governance;rights and access;NA;NA;very_good;yes;supportive;passive;fair;no_conflict;worse;health;food security;economic;livelihoods;NA;NA;mpa
Southwest;Andravona;45;45;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_all;governance;rights and access;NA;NA;neutral;yes;supportive;active;fair;no_conflict;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;20;20;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_all;NA;NA;governance;rights and access;bad;yes;unsupportive;active;neither;weekly;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;38;38;primary_completed;Protestant;no;female;1;11;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;about_half_half;trust_more_people;trust_all;NA;NA;NA;NA;NA;NA;supportive;active;fair;less_than_once_year;worse;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;18;18;NA;Catholic;yes;male;NA;3;fishing_gleaning;yes;1;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;yes;supportive;not_involved;don_t_know;no_conflict;better;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;20;51;some_primary;Protestant;yes;male;1;5;fishing_gleaning;yes;1;about_half_half;trust_more_people;trust_all;about_half_half;trust_more_people;NA;NA;NA;NA;bad;yes;unsupportive;active;unfair;NA;NA;health;food security;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;50;some_secondary;Protestant;yes;male;2;5;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;social;social capital and cohesion;mpa
Southwest;Andravona;0;53;some_primary;Catholic;yes;male;1;2;fishing_gleaning;yes;1;trust_more_people;trust_more_people;about_half_half;trust_more_people;trust_more_people;health;food security;NA;NA;neutral;yes;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;40;some_primary;Protestant;no;female;0;6;fishing_gleaning;yes;3;trust_more_people;trust_more_people;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;not_involved;don_t_know;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;54;NA;NA;yes;male;0;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;not_involved;don_t_know;weekly;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;34;primary_completed;Catholic;no;female;2;7;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;active;fair;no_conflict;a_lot_worse;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;51;some_middle_school;Protestant;yes;male;1;7;fishing_gleaning;yes;4;trust_more_people;trust_more_people;trust_more_people;about_half_half;trust_more_people;NA;NA;NA;NA;good;yes;supportive;active;fair;no_conflict;better;NA;NA;economy;material wealth;NA;NA;mpa
Southwest;Andravona;57;57;primary_completed;Catholic;yes;male;NA;9;fishing_gleaning;yes;3;NA;NA;trust_more_people;NA;NA;governance;rights and access;NA;NA;good;yes;supportive;not_involved;fair;no_conflict;a_lot_worse;NA;NA;health;food security;economy;livelihoods;mpa
Southwest;Andravona;NA;49;some_primary;Protestant;yes;female;3;5;fishing_gleaning;yes;3;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_more_people;economy;economic wealth;NA;NA;good;yes;supportive;active;fair;no_conflict;a_lot_worse;NA;NA;health;food security;NA;NA;mpa
Southwest;Andravona;36;36;some_secondary;Protestant;yes;male;1;5;fishing_gleaning;yes;2;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;governance;rights and access;NA;NA;neutral;yes;supportive;active;fair;monthly;worse;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;32;32;some_primary;Protestant;no;female;1;10;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;about_half_half;trust_more_people;trust_all;NA;NA;economy;employment;good;yes;supportive;active;fair;less_than_once_year;worse;NA;NA;health;food security;NA;NA;mpa
Southwest;Andravona;20;20;some_primary;Protestant;yes;male;1;6;fishing_gleaning;yes;1;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_all;governance;rights and access;NA;NA;good;yes;supportive;active;fair;no_conflict;worse;NA;NA;health;food security;NA;NA;mpa
Southwest;Andravona;6;21;some_middle_school;Catholic;no;female;NA;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;very_good;yes;very_supportive;active;fair;more_than_once_year;worse;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;8;22;some_middle_school;Catholic;yes;female;1;3;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;passive;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;21;21;primary_completed;Catholic;yes;male;0;3;fishing_gleaning;yes;1;trust_more_people;trust_all;about_half_half;about_half_half;trust_all;NA;NA;NA;NA;good;yes;supportive;passive;fair;no_conflict;worse;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;NA;60;some_primary;Catholic;yes;male;NA;3;fishing_gleaning;yes;2;trust_all;about_half_half;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;very_good;yes;supportive;passive;fair;no_conflict;worse;NA;NA;health;livelihoods;NA;NA;mpa
Southwest;Andravona;NA;52;NA;NA;yes;male;0;8;fishing_gleaning;yes;2;about_half_half;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;economic wealth;NA;NA;good;yes;supportive;not_involved;don_t_know;weekly;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;26;26;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;2;trust_more_people;about_half_half;distrust_more_people;trust_more_people;trust_more_people;governance;rights and access;NA;NA;good;yes;very_supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;20;33;primary_completed;Protestant;yes;male;1;8;fishing_gleaning;yes;1;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;good;yes;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;8;24;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;distrust_more_people;about_half_half;about_half_half;distrust_more_people;governance;rights and access;NA;NA;neutral;yes;supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;21;21;some_primary;Protestant;yes;male;NA;4;fishing_gleaning;yes;1;trust_more_people;about_half_half;distrust_more_people;trust_more_people;trust_more_people;governance;rights and access;NA;NA;good;yes;supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;mpa
Southwest;Andravona;25;48;some_middle_school;Catholic;yes;female;1;6;fishing_gleaning;yes;2;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_all;governance;rights and access;NA;NA;good;yes;supportive;passive;fair;no_conflict;worse;NA;NA;NA;NA;NA;NA;mpa
