respondent_id;country.x;seascape;province;district;village;survey_date;interviewer_NAme;where_from;years_village;age;education_level;clan;religion;marital_status;hh_head;gender;social_network;group_hh_size.adult_males;group_hh_size.adult_females;group_hh_size.male_children;group_hh_size.female_children;group_hh_size.children;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_resp;num_livelihoods_hh;fishing_identity;fishing_gears_diversity;gear_rank;catch_normal_day;catch_units;catch_notes;effort_normal_day;cpue;value_normal_day;toUSd2016rate;value_normal_day_USd;num_crew;percent_catch_eat;percent_catch_sell;percent_catch_giveaway;capacity_change.keep_fishing;capacity_change.fish_more;capacity_change.change_grounds;capacity_change.change_gear;capacity_change.fish_less;capacity_change.stop_fishing;capacity_change.other;capacity_change_other;dependence_local_seafood;perception_resource_change;perception_resource_change_describe;perception_resource_change_2;perception_resource_change_describe_2_fra;perception_resource_change_describe_2_eng;human_actions_agency;human_agency;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;rules.places_description;rules.gears_description;rules.times_description;rules.species_description;rules.other_description;rules.places_rule_origin;rules.gears_rule_origin;rules.times_rule_origin;rules.species_rule_origin;rules.other_rule_origin;rules.places_who_created_rules_other;rules.gears_who_created_rules_other;rules.times_who_created_rules_other;rules.species_who_created_rules_other;rules.other_who_created_rules_other;rules.places_poaching_level;rules.gears_poaching_level;rules.times_poaching_level;rules.species_poaching_level;rules.other_poaching_level;mgmt_community.effect_yn;mgmt_community.benefits;mgmt_community.effect_yn_2;mgmt_community.benefits_fra;mgmt_community.benefits_eng;mgmt_community.costs;mgmt_community.costs_fra;mgmt_community.costs_eng;mgmt_community.impact;mgmt_personal.effect_yn;mgmt_personal.benefits;mgmt_personal.effect_yn_2;mgmt_personal.benefits_fra;mgmt_personal.benefits_eng;mgmt_personal.costs;mgmt_personal.costs_fra;mgmt_personal.costs_eng;mgmt_personal.impact;mgmt_who_most_positively;mgmt_who_most_negatively;mgmt_fairness;why_mgmt_fairness;mgmt_effect_catch;mgmt_effect_effort;mgmt_effect_reliability;mgmt_support;why_mgmt_support;participation;political_efficacy;fairness_decision_making;why_fairness_decision_making;conflict_frequency;conflict_frequency_explain;life_satisfaction;life_satisfaction_causes_1;life_satisfaction_2;life_satisfaction_causes_1_fra;life_satisfaction_causes_1_eng;life_satisfaction_causes_1_domain_1;life_satisfaction_causes_1_domain_2;life_satisfaction_causes_1_category_1;life_satisfaction_causes_1_category_2;life_satisfaction_causes_2;life_satisfaction_causes_2_fra;life_satisfaction_causes_2_eng;life_satisfaction_causes_2_domain_1;life_satisfaction_causes_2_domain_2;life_satisfaction_causes_2_category_1;life_satisfaction_causes_2_category_2;life_satisfaction_causes_3;life_satisfaction_causes_3_fra;life_satisfaction_causes_3_eng;life_satisfaction_causes_3_domain_1;life_satisfaction_causes_3_domain_2;life_satisfaction_causes_3_category_1;life_satisfaction_causes_23_category_2;leaving_feeling;capacity_change;capacity_change.b;aXIS_1;aXIS_2;aXIS_3;aXIS_4;aXIS_5;assets.how_many_cooking_pots;assets.how_many_radios;assets.how_many_dvd;assets.how_many_mattresses;assets.how_many_mobile_phones;assets.how_many_smartphone;assets.how_many_indoor_toilets;assets.how_many_electric_fan.1;assets.how_many_piped_water;assets.how_many_washing_machines;assets.how_many_computers;assets.how_many_electric_refrigerators;assets.how_many_goats;assets.how_many_televisions;assets.how_many_satellite_dishs;assets.running_water;roof_material.2;wall_material.2;floor_material.2;electricity.2;boat.2;toilets.2;mode_transport.2;country.y;Num_Infrast
1199;Madagascar;Northeast;Maroantsetra;Maroantsetra;Anandrivola;07/12/2016;Veloson Kalo;this_district;30;36;some_primary;betsimisaraka;Catholic;married;yes;male;2;1;1;4;2;6;8;farming;no;3;3;neither;2;mesh_gill_net_below5;25;pieces;NA;6;NA;125000;3137.618;39.83913912;1;6;90;4;true;false;false;false;false;false;false;NA;more_than_once_week;increasing;tsy mampiasa harato kely maso aty amiNAy , tsy mampiasa ramikaoko koa;increasing;nous n'utilisons pas notre propre reseau, nous n'utilisons pas les outils;we don't use our own network, we don't use gears;yes;fanohizana ny tsy fampiasana ramikaoko , tahaka izany koa ny harato kely maso;about_half_half;about_half_half;trust_more_people;trust_more_people;trust_more_people;vatolava , ambatoingegny;senne de plage,filet a petit maille,moustiquaire;mauvais temps , pendant la floraison des plantes aquatique;NA;NA;fishers_local_users and NGO;NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;NA;NA;yes;on gagne de l'argent et de nourriture en meme temps;yes;apport d'argent et de nourriture;money and food income;NA;NA;NA;good;yes;oui les pecheurs gagnent de l'argent at apportent des evolutions au sein de notre village;yes;pecheurs gagnent de l'argent at apportent des evolutions au sein de notre village;fishermen earn money and bring improvement of our village;jusqu'a maintenant il n'y en a pas;aucun;none;good;tout le monde car les secteur d'activite sont complementaire;tout le monde car c'est un bien commun;neither;comme toute chose il y ceu qui appercient et ceux qui n'appecient pas;somewhat_more;easier;somewhat_less_reliable;supportive;grace a cette reserve nous pouvons travailler et assurer l'avenir des ressources;active;somewhat_agree;fair;pour eviter la disparition de certaine type de poisson;no_conflict;NA;better;nourriture regulier;better;nourriture regulier;regular food income;health;NA;food security;NA;les enfants continue ses etudes comme il se doit;les enfants continue ses etudes comme il se doit;children are going to school ;social;NA;education and knowledge;NA;construire une maison;construction d'une maison;house construction;economic;NA;material wealth;NA;sad;keep_fishing;no;0.159233854784256;-0.00918771029372968;0.0682078248687936;0.0505785648904521;0.202319087392884;>1;1;0;>1;1;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;wood;solar;no_motor;latrine;bicycle;Madagascar;7
729;Madagascar;Northeast;Mananara;Mananara Nord;imorona centre;17/12/2016;Jean Zola;this_village;36;36;some_middle_school;betsimisaraka;NA;married;yes;male;1;1;1;NA;1;#VALEUR!;3;NA;no;3;3;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;increasing;existence de la reserve;increasing;existence de la reserve;reserve;yes;reduire la pression de peche;trust_more_people;trust_more_people;trust_all;trust_all;trust_all;dans la reserve;senne de plage,laity,fillet a petit maille;NA;tortue marine,requin,dugong;NA;fishers_local_users;government;NA;government;NA;NA;NA;NA;NA;NA;a_few;no_one;NA;a_few;NA;yes;on des poissons de bon qualite pendant la periode d'ouverture;yes;poissons de bonne qualite lors de l'ouverture de la reserve;good quality of fish during the fishing season in the reserve;NA;NA;NA;good;yes;amelioration de la qualitee;yes;amelioration de la qualite;improvement of quality;les pecheurs sont sous pressions;les pecheurs sont sous pressions;fishermen are under pressure;neutral;le president et ses amis;NA;very_unfair;il n'y a pas de perdant;somewhat_more;NA;NA;supportive;moi j'y vois des avantages;not_involved;somewhat_disagree;NA;NA;NA;NA;better;hausse de prix des produits;better;hausse de prix des produits;raise of products prices;health;NA;food security;NA;augmentation des etrangers au niveau de la village;augmentation des etrangers au niveau de la village;increase in the number of foreigner in the village;economic;NA;livelihoods;NA;beaucoup de changement;beaucoup de changement;many changes; ;NA;;NA;very_sad;NA;NA;0.181181934344901;-0.105085383530629;-0.0467259487878556;-0.0674357947506712;0.0669622697066234;>10;1;0;>1;>1;0;0;0;0;0;0;0;0;0;0;NA;metal;NA;cement;multiple;no_boat;latrine;motorcycle;Madagascar;10
1287;Madagascar;Southwest;Soariake;Tulear 2;andravona;01/12/2016;Laurence Hubertine;this_village;36;36;some_secondary;Vezo;Protestant;married;yes;male;1;1;1;1;2;3;5;fishing_gleaning;yes;2;2;NA;2;mesh_gill_net_above5;30;kgs;ecole, nourriture;6;NA;60000;3137.618;19.12278678;4;6;94;NA;false;false;true;false;false;false;false;NA;more_than_once_day;decreasing;beaucoup de pecheur;decreasing;beaucoup de pecheurs;lots of fishermen;yes;reserve;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;tout le jour aller au peche ni jour fermeture de reserve;peche au poison, senne de plage, boutaille;rien;tortue de mer, dauphin;NA;fishers_local_users;government;NA;government;NA;NA;NA;rien;NA;rien;a_few;no_one;NA;no_one;NA;yes;beaucoup de produits ouverture de reserve;yes;beaucoup de produits lors de l'ouverture de la reserve;many products during the fishing season in the reserve;pas displiner;pas de displine;no discipline;neutral;yes;beaucoup de produits;yes;beaucoup de produits;many products;manque de lieu de vie au fermeture de reserve;manque de lieu de vie a la fermeture de reserve;lack of mean of survival during the closed period;neutral;collecteur et pecheur parcequ'ils ont prendre beaucoup de produits;ce qui pas pecher parcequ'ils n'ont pas de produits;neither;certain temps on peut avoir des ressources mais certaintemps on ne peut pas avoir;somewhat_less;harder;somewhat_more_reliable;supportive;la vie est enleve;active;neither;fair;ce bon pour moi;monthly;NA;worse;mauvais de produits;worse;mauvais de produits;bad products;economic;NA;economic wealth;;pas de confience a l'autre travail;pas de confience a l'autre travail;no trust in the other job;economic;NA;employment;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.0939896858126925;0.00208320334317741;0.129428464288968;-0.132828736201963;0.0575844877047651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;thach;wood;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
1016;Madagascar;Northwest;Ambilobe;Ambilobe;Marimbe;28/11/2016;RalaIbozaka Herilala Paul;coastal_area_other;6;36;some_primary;antandroy;NA;married;yes;male;1;1;1;3;2;5;7;fishing_gleaning;yes;1;1;somewhat_agree;1;hand_line_inshore;180;kgs;NA;10;NA;360000;3137.618;114.7367207;6;10;90;NA;false;false;true;false;false;false;false;NA;once_per_day;decreasing;recolte des petits poisson juvenile;decreasing;recolte des petits poisson juvenile;juveniles catch;no;limiter la peche , renforcer les reglemet surtout au niveau de noy mitsio;NA;NA;trust_all;NA;NA;Tsarabanjina , ankaria;NA;Fermeture langouste;tortue marine , dauphin;NA;other;NA;government;government;NA;vazaha la proprietair;NA;NA;NA;NA;no_one;NA;no_one;no_one;NA;yes;existence de periode de fermeture, securute marine;yes;existence de periode de fermeture, securite marine;existence of closing season, marien security;instaurer une periode de fermerture;instaurer une periode de fermerture;establishment of a closing period;neutral;yes;ameliore l'activite de la peche;yes;amelioration de l'activite de peche;improvement of fishing activities;limiiter la periode d'ouverture;limiter la periode d'ouverture;to restrict the fishing season;neutral;les collecteurs car il recolte les meilleurs produits grace a cette gestion;les petits pecheurs car ils n'ont pas des materiaux modernes pour recolter les gros poissons;neither;NA;no_change;easier;somewhat_more_reliable;supportive;nous sommes tres reconnaissant car les produits ont changees par des qualitee que des quantites;active;somewhat_agree;fair;NA;no_conflict;NA;a_lot_better;si il y a des reeseaux de communication,clients etrangereres;a_lot_better;si il y a des reeseaux de communication,clients etrangereres;communication networks, foreign clients;economic;NA;livelihoods;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;0.0452508200768892;0.152024005242308;-0.0441111966960411;0.057017223821065;0.0823126058380696;>1;1;0;>1;1;1;0;0;0;0;0;0;>1;0;0;yes;thach;thach;cement;solar;motor;no_toilet;no_transport;Madagascar;4
1114;Madagascar;Northwest;Ambanja;Ambandja;Nosy Iranja;12/12/2016;datsune;coastal_area_other;3;36;some_middle_school;sakalava;none;married;yes;male;NA;1;1;0;0;0;2;informal_economic_activities;no;1;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;il y a des regles;decreasing;existence de regles;there are rules;yes;on doit apliquer les regles;trust_all;trust_all;NA;trust_all;trust_all;aucun;filet kaokobe, torche, fusil a harpons;le jour fady (jeudi);tortue de mer;NA;NA;NGO;don_t_know;NGO;NA;NA;NA;NA;NA;NA;NA;no_one;dont_know;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;yes;la zone est protegee;yes;protection de la zone;protection of the area;NA;NA;NA;good;egalite de tous;NA;fair;egalite de tous;somewhat_less;harder;somewhat_less_reliable;supportive;proteger le village;active;somewhat_agree;fair;prevoir l'avenir;no_conflict;NA;worse;les poissons sont un peu diminues;worse;les poissons sont un peu diminues;decrease in fish quantity;health;NA;food security;NA;la vente diminue;diminution de la vente;decrease in sell;economic;NA;employment;NA;NA;NA;NA;NA;NA;NA;NA;neither;NA;NA;-0.0322539786487016;0.0608458474307813;-0.0548163630487995;-0.00576052200531058;-0.218635720736718;>1;0;>1;>1;>1;0;0;0;0;0;0;1;0;0;0;no;thach;thach;wood;generator;no_boat;no_toilet;no_transport;Madagascar;6
1218;Madagascar;Northwest;Ambilobe;Ambilobe;andravorogna;25/11/2016;datsune;coastal_area_other;30;36;NA;antakarana;none;divorced;yes;female;1;0;2;1;0;1;3;farming;no;2;2;NA;0;NA;0;NA;NA;0;NA;0;3137.618;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;no_change;NA;no_change;NA;NA;no;Ne sais pas;NA;NA;NA;NA;NA;ne sais pas;Filet a petite maille;je ne sais pas;Tortue de mer;je ne sais pas;don_t_know;NGO;don_t_know;NGO;don_t_know;NA;NA;NA;NA;NA;dont_know;no_one;dont_know;no_one;dont_know;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;Pecheur;je ne sais pas;don_t_know;NA;no_change;don_t_know;don_t_know;very_supportive;seulement pour les pecheurs;not_involved;neither;don_t_know;aucune idee;no_conflict;NA;better;divorcee;better;divorcee;divorced;cultural;NA;cultural identity;;on a de petit economie;petite economie;little saving;economic;NA;economic wealth;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;-0.103935550863306;-0.00283792535850322;-0.0123569112497532;-0.0216769178793926;-0.12679412151554;>1;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;thach;petrol;no_boat;no_toilet;no_transport;Madagascar;4
374;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;30/11/2016;alban;this_district;2;36;some_middle_school;anjoaty;Catholic;married;yes;male;0;1;1;1;0;1;3;transporteur;no;1;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing_a_lot;nombre des pecheurs augment et les produit de mer presque epuiser.;decreasing_a_lot;augmentation du nombre de pecheurs, ressources presque epuisees;increase in the number of fishermen, resources almost exhausted;yes;application de la periode de la fermeture;NA;NA;NA;NA;NA;n'y a pas;kaokobe;n'y a pas;n'y a pas;empecher les pecheurs clandestins de faire la peche de nuit;NA;fishers_local_users;NA;NA;fishers_local_users;NA;NA;NA;NA;NA;NA;no_one;NA;NA;a_few;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les personne de l'exterieur car ils viennent ici pour pecher seulement;les pecheurs locaux car ils sont soumisent par la loi et le reglement;very_unfair;le Maire set de meme meche avec les pecheurs clandestins;a_lot_less;don_t_know;don_t_know;supportive;pour que le quatite et la qualite des produits augmentes;active;somewhat_agree;unfair;car il y quelque chose qui ne marche pas tres bien;more_than_once_year;NA;better;facile a vivre;better;facile a vivre;easy to live;health;NA;emotional health;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;NA;NA;0.0959003358940266;0.208966963041703;-0.0965106672000752;-0.00290516411619802;0.0763482728200792;>1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;yes;metal;thach;cement;none;no_motor;no_toilet;no_transport;Madagascar;9
623;Madagascar;Southwest;Soariake;Tulear 2;Salary nord 1;23/11/2016;Felicien;coastal_area_other;15;36;some_secondary;Vezo;FLM;married;yes;male;NA;1;1;1;1;2;4;mecanicien;no;2;2;somewhat_agree;3;multiple_hooks;8;kgs;NA;4;NA;24000;3137.618;7.649114711;4;10;90;NA;false;false;false;false;true;false;false;NA;once_per_day;decreasing;les pecheurs deviennent nombreux;decreasing;pecheurs nombreux;many fishermen ;yes;il faut y avoir d'autres activites de subsistance pour reduire l'activite de la peche;trust_all;trust_more_people;trust_more_people;trust_more_people;about_half_half;reserve;Filet a petites mailles, senne de plage, bouteuille;fermeture annuelle de langouste, sardinelle pendant la periode de la pluie;Tortue marine, dauphin, baleine;NA;NGO and government;NGO and government;government;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;la quantite des poissons est encore fiable par rapport a d'autres endroits;yes;la quantite des poissons est encore fiable par rapport a d'autres endroits;the quantity of fish is good compared to other areas;NA;NA;NA;very_good;yes;conservation des poissons pour les futures generations, abondance des poissons au moment de l'ouverture de la reserve, existance de poissons en groupe;yes;conservation des poissons pour les futures generations, abondance des poissons au moment de l'ouverture de la reserve, existance des poissons en groupe;conservation of fishfor next generations, fish are abundant during the fishing season in the reserve there groups of fish;Les acitivites de certains individus sont deranges;derangement des acitivites de certains individus;disturbance of others' activities;good;tout le monde, abondance des produits marins;pecheurs de tortues marines et de dauphin;fair;tout le monde beneficie a la gestion;somewhat_more;neither;no_change;very_supportive;c'est une option indispensable pour que la quantite des poissons ne soit pas reduite et pour que les poissons aient des temps pour se multiplier;not_involved;neither;fair;tout le monde pourra beneficier;no_conflict;NA;better;le prix de poisson est bien;better;le prix de poisson est bien;fish price is good;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;fish_less;yes;0.0850002921246606;0.0853744183083594;0.0627468420738759;-0.02950298342047;0.051728632962285;>1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;cement;solar;motor;no_toilet;no_transport;Madagascar;9
639;Madagascar;Northeast;Maroantsetra;Maroantsetra;Nandrahanana;29/11/2016;Jules Sapita Justin;this_village;36;36;secondary_completed;Makoa;Catholic;married;yes;female;1;1;1;1;1;2;4;NA;no;1;1;NA;16;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;augmentation de nombre de pecheurs;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;instaurer un parc marrin;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;a_lot_worse;c'est devenu de gagner de l'argent;a_lot_worse;c'est devenu de gagner de l'argent;hard to earn money;economic;NA;economic wealth;;les membres de ma famille sont tout le temps malade;les membres de ma famille sont tout le temps malade;my family members are always sick;health;NA;physical health;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.324248714703105;0.0558664859172442;0.158796821759269;0.0706959409419474;-0.0912152115530209;>1;>1;>1;>1;>1;0;0;0;0;0;0;1;>1;1;0;yes;wood;wood;wood;solar;no_boat;NA;NA;Madagascar;2
1538;Madagascar;Northeast;Maroantsetra;Maroantsetra;Rantohely Secteur;15/01/2017;Velonjara Alain Bruni;this_village;36;36;NA;betsimisaraka;Tsy mivavaka;married;no;female;0;1;1;1;1;2;4;cash_crops;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_day;decreasing;car on ce moment un pecheur recolte que demi seau alors qu'avant il avait une cuvette;decreasing;diminution des ressources halieutiques ;decrease in marine products;no;interdire la senne de plage,et le batteau de peche;about_half_half;trust_more_people;about_half_half;trust_more_people;distrust_more_people;NA;moustiquaire;requin, tortus de mer;NA;NA;NA;fishers_local_users and NGO;fishers_local_users and NGO;NA;NA;NA;NA;NA;NA;NA;NA;a_few;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;NA;la population;don_t_know;NA;don_t_know;neither;somewhat_more_reliable;unsupportive;je n'y vois pas des avantages;not_involved;somewhat_disagree;neither;NA;don_t_know;NA;better;amelioration des revenus;better;amelioration des revenus;improvement in money income;economic;NA;economic wealth;NA;acheter des meubles de maison;achat de meubles de maison;furnitures purchase;economic;NA;material wealth;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.190024064546531;0.0695205635716765;0.181652238634251;0.0189410365634524;-0.109695551089948;>10;>1;1;1;0;0;0;0;0;0;0;0;0;1;0;yes;metal;wood;wood;solar;no_boat;no_toilet;NA;Madagascar;5
502;Madagascar;Northwest;Ambanja;Ambandja;Marotogny;09/12/2016;datsune;this_village;36;36;some_primary;Karany;Muslim;divorced;yes;male;1;1;0;1;0;1;2;fishing_gleaning;yes;1;1;somewhat_agree;2;other_1;5;kgs;NA;8;NA;1,00E+05;3137.618;31.87131129;5;2;94;4;true;false;true;false;false;false;false;NA;more_than_once_day;increasing;il y a des regles;increasing;existence de regles;there are rules;yes;il faut renforcer les regles;trust_more_people;trust_more_people;trust_more_people;trust_all;distrust_more_people;bimena, andrivabory, ankivonjy;filet 400m, filet doboka et mibotrabotra vato;jour FadY (jeudi);tortue de mer;NA;NGO and government;NGO;government;NGO;NA;NA;NA;NA;NA;NA;a_few;no_one;no_one;no_one;NA;yes;la recette augmentee;yes;augmentation des revenus;increase in money incomes;aucun;aucun;none;very_good;yes;les poissons obtenus sont nombreux;yes;beaucoup de poissons peches;many fish catch;aucun;aucun;none;very_good;tout le monde du village;aucun;very_fair;tout le monde sont le meme;a_lot_more;much_easier;a_lot_more_reliable;very_supportive;les regles respectes, les gens sont super avantages;active;somewhat_agree;very_fair;la mer a besoin de la protection;less_than_once_year;NA;better;amelioration de la recette;better;amelioration de la recette;improvement in money income;economic;NA;economic wealth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;-0.144155112262395;0.108771080730305;-0.00555089804773174;0.00198512701657125;-0.0397547310560568;>1;0;0;1;>1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;battery;no_motor;no_toilet;no_transport;Madagascar;7
1191;Madagascar;Northeast;Mananara Nord;Mananara Nord;Malotrandro;11/12/2016;Jean Zola;NA;5;36;some_primary;betsimiosaraka;Catholic;married;no;female;1;2;3;NA;NA;#VALEUR!;5;NA;no;3;3;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;no_change;NA;no_change;NA;NA;yes;renforcer les reglements de peche;about_half_half;trust_more_people;trust_more_people;trust_all;trust_more_people;antazoalava;senne de plage;mauvais temps;antsikora,tortue marine;NA;fishers_local_users and NGO;fishers_local_users and government;fishers_local_users and NGO;fishers_local_users and NGO;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;nous avons plusieurs types de poisson;no;plusieurs types de poisson;different types of fish;NA;NA;NA;good;a mon avis ce sont les personnes qui accaptent le reglement y voient des avantages;NA;fair;NA;somewhat_more;easier;a_lot_more_reliable;very_supportive;pour que les poissons ont un endroit pour se developper et nous pouvons preserver les types de poisson;not_involved;neither;very_fair;les possons ont un endroit ou ils peuvent pondre;more_than_once_year;NA;a_lot_worse;notre vie s'ameliore on a une petite epargne;a_lot_better;notre vie s'ameliore on a une petite epargne;improvement in our lives, money income;health;economic;emotional health;economic wealth;les plantations marchent bien;les plantations marchent bien;plantations are working;economic;NA;livelihoods;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.150598425082467;-0.126508807230921;0.170980576023885;0.0626203815316501;0.0169282680731358;>1;0;0;>1;>1;0;0;0;0;0;0;0;>1;0;0;yes;tile;wood;wood;solar;no_boat;latrine;carrot;Madagascar;4
713;Madagascar;Southwest;Morombe;Tulear 2;Ambatomilo;06/12/2016;Laurence Hubertine;this_village;36;36;primary_completed;Vezo;Catholic;married;no;female;1;1;1;1;1;2;4;aquaculture;yes;2;2;somewhat_disagree;2;mesh_gill_net_below5;21;kgs;NA;5;NA;50000;3137.618;15.93565565;3;5;95;NA;false;false;true;false;false;false;false;NA;once_per_day;decreasing;augmentation de pecheur;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;reserve;distrust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;reserve temporaire= ankarahake, tsandonake;peche au poison, senne de plage, boutaille;novembre a fevrier= tortue de meer, thon, sardinne, langouste;tortue de mer, sardinne, baleine, dauphin;NA;NGO;NGO;NGO and government;NGO and government;NA;NA;NA;NA;NA;rien;no_one;no_one;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;collecteur beaucoup de produits;pecheur pas changer la vie;fair;association;somewhat_less;neither;no_change;neutral;beaucoup de produits;active;somewhat_disagree;unfair;NA;no_conflict;NA;better;evolution de vie;better;evolution de vie;improvement of life;health;NA;emotional health;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.170825784834266;0.00369064473840333;-0.00242079811212743;-0.166769326998202;0.00119344266116977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;thach;NA;cement;NA;no_motor;no_toilet;no_transport;Madagascar;7
481;Madagascar;Northeast;Maroantsetra;Maroantsetra;Rantohely Secteur;26/11/2016;Velonjara Alain Bruni;this_village;36;36;NA;betsimisaraka;Tsy mivavaka;married;no;female;0;1;1;1;1;2;4;cash_crops;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_day;decreasing;cela a beaucoup diminuer car avant nous avons pu recolter un canNAu a chaque descente mais en ce moment mem pas une cuvette;decreasing;diminution des ressources halieutiques ;decrease in marine products;no;interdicton d'utuliser des filets a petites maille et aussi sactionner les pirogues qui pechent aux alentours;NA;NA;about_half_half;NA;NA;anaty Parks;Ramikaoko, filet a petite maille;mauvais temps;antsingora,tortue marine,dauphin;NA;NGO;fishers_local_users and NGO;government;NGO and government;NA;NA;NA;NA;NA;NA;dont_know;a_few;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;ceux qui ont des bateaux car ils pechent meme dans le parks;la population;don_t_know;les petits pecheursqui sont les plus perdente;don_t_know;neither;somewhat_more_reliable;unsupportive;pour moi cele ne sert a rien;not_involved;somewhat_disagree;neither;NA;don_t_know;NA;better;augmentation des revenus;better;augmentation des revenus;increase in money income;economic;NA;economic wealth;NA;si je pouvais acheter beaucoup de chose;si je pouvais acheter beaucoup de chose;if I could buy many things;economic;NA;material wealth;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.168332530952025;0.0994021454278978;0.174583440444248;0.0109561787029794;-0.116258964688414;>10;>1;1;1;0;0;0;0;0;0;0;0;0;1;0;yes;metal;wood;wood;solar;no_boat;no_toilet;no_transport;Madagascar;5
